id,title,excerpt,anonymousSchool,anonymousDepartment,pinned,forumId,replyId,createdAt,updatedAt,commentCount,likeCount,withNickname,tags,topics,meta,forumName,forumAlias,nsfw,gender,school,replyTitle,mediaMeta,reactions,hidden,customStyle,isSuspiciousAccount,isModerator,layout,spoilerAlert,totalCommentCount,withImages,withVideos,media,reportReasonText,elapsedTime,excerptComments,edited,postAvatar,activityAvatar,verifiedBadge,memberType,department,enablePrivateMessage,categories,link,isPersonaPagePost,canAppearOnPopularList,ecSharingId
236978416,可以幫忙看看這間蝦皮鞋店賣的是真是假嗎?,一直很想找nike court legacy Canvas這雙鞋，而且是要全黑款的，實體店家有這雙型號 可是都沒有全黑款的，僅能往蝦皮找，砍掉一些一看就知道在賣假貨的賣家，剩這家 不過感覺賣家首頁一些,False,True,False,d5ee9d02-510e-4f81-96e9-ab59b56e21ca,,2021-09-15T05:20:33.937Z,2021-09-15T05:20:33.937Z,1,0,False,[],"['蝦皮', '代購', '網購', '穿搭', '鞋子']",{'layout': 'classic'},網路購物,buyonline,False,M,實踐大學,,"[{'id': 'cb4190fe-3739-4dd6-acd0-a58db58b7c94', 'url': 'https://i.imgur.com/u0GGzAYl.jpg', 'normalizedUrl': 'https://i.imgur.com/u0GGzAYl.jpg', 'thumbnail': 'https://i.imgur.com/u0GGzAYl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T05:20:33.937Z', 'updatedAt': '2021-09-15T05:20:33.937Z', 'width': 1920, 'height': 972}, {'id': 'cb4190fe-3739-4dd6-acd0-a58db58b7c94', 'url': 'https://i.imgur.com/u0GGzAY.png', 'normalizedUrl': 'https://imgur.com/u0GGzAY', 'thumbnail': 'https://i.imgur.com/u0GGzAYl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:20:33.937Z', 'updatedAt': '2021-09-15T05:20:33.937Z', 'width': 1920, 'height': 972}, {'id': '8752cb7c-04b0-4a0a-95fa-1ec5eb1903f1', 'url': 'https://i.imgur.com/6I9MAqI.jpg', 'normalizedUrl': 'https://imgur.com/6I9MAqI', 'thumbnail': 'https://i.imgur.com/6I9MAqIl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:20:33.937Z', 'updatedAt': '2021-09-15T05:20:33.937Z', 'width': 1920, 'height': 973}, {'id': '0aa89459-d4cc-48b7-85e9-673848f7996a', 'url': 'https://i.imgur.com/UrECyL9.jpg', 'normalizedUrl': 'https://imgur.com/UrECyL9', 'thumbnail': 'https://i.imgur.com/UrECyL9l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:20:33.937Z', 'updatedAt': '2021-09-15T05:20:33.937Z', 'width': 1920, 'height': 972}, {'id': '33887727-ecce-4f3d-95ec-d0c4c6ef93c5', 'url': 'https://i.imgur.com/in5wYM3.png', 'normalizedUrl': 'https://imgur.com/in5wYM3', 'thumbnail': 'https://i.imgur.com/in5wYM3l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:20:33.937Z', 'updatedAt': '2021-09-15T05:20:33.937Z', 'width': 354, 'height': 434}]",[],False,,False,False,classic,False,1,True,False,"[{'url': 'https://i.imgur.com/u0GGzAY.png'}, {'url': 'https://i.imgur.com/6I9MAqI.jpg'}, {'url': 'https://i.imgur.com/UrECyL9.jpg'}, {'url': 'https://i.imgur.com/in5wYM3.png'}]",,1274,[],False,,,False,,,,,,,,
236978414,請問有人知道還有哪家賣這件褲子嗎？,很喜歡這件褲子，他是做有坑條的設計，但是這家比其他家的價格高，而且我要下單的時候他們剛好賣完，我有找到其他家，但是也突然不補貨了qq，這次好像是最後一次預購，目前還有看到attention有在賣，但是,False,True,False,be1a095b-175e-4523-9e06-66a05d939676,,2021-09-15T05:20:26.178Z,2021-09-15T05:20:26.178Z,0,0,False,[],"['請問', '褲子', '蝦皮', '女孩']",{'layout': 'classic'},穿搭,dressup,False,F,大仁科技大學,,"[{'id': '27e1765f-12e5-41f9-8dbd-58112454c1e3', 'url': 'https://i.imgur.com/wA5HXY3l.jpg', 'normalizedUrl': 'https://i.imgur.com/wA5HXY3l.jpg', 'thumbnail': 'https://i.imgur.com/wA5HXY3l.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T05:20:26.178Z', 'updatedAt': '2021-09-15T05:20:26.178Z', 'width': 750, 'height': 1334, 'croppingWindow': {'anchorX': 0, 'anchorY': 150, 'width': 750, 'height': 450}}, {'id': '27e1765f-12e5-41f9-8dbd-58112454c1e3', 'url': 'https://i.imgur.com/wA5HXY3.jpg', 'normalizedUrl': 'https://imgur.com/wA5HXY3', 'thumbnail': 'https://i.imgur.com/wA5HXY3l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T05:20:26.178Z', 'updatedAt': '2021-09-15T05:20:26.178Z', 'width': 750, 'height': 1334, 'croppingWindow': {'anchorX': 0, 'anchorY': 150, 'width': 750, 'height': 450}}, {'id': 'c1b35fc7-c276-4cd2-8a91-fae1b7c06753', 'url': 'https://i.imgur.com/HpTXWKX.jpg', 'normalizedUrl': 'https://imgur.com/HpTXWKX', 'thumbnail': 'https://i.imgur.com/HpTXWKXl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T05:20:26.178Z', 'updatedAt': '2021-09-15T05:20:26.178Z', 'width': 750, 'height': 1334}]",[],False,,False,False,classic,False,0,True,False,"[{'url': 'https://i.imgur.com/wA5HXY3.jpg'}, {'url': 'https://i.imgur.com/HpTXWKX.jpg'}]",,1281,[],False,,,False,,,,,,,,
236978408,#徵人 重考完找人一起玩～,小弟最近剛重考完，比較多時間，想找人一起玩，主要玩召喚峽谷，目前單雙金2，但是我只會玩機器人，然後多排的話時常會有一個固定JG夥伴（只會玩稻草人），不嫌棄的話歡迎加個 ID：機器人,False,True,False,1485d642-95e2-4984-92c6-bf2e69ede925,,2021-09-15T05:19:52.958Z,2021-09-15T05:19:52.958Z,0,1,False,['HIDE_THUMBNAIL'],"['徵人', 'LOL', '英雄聯盟', '英雄聯盟板']",{'layout': 'classic'},英雄聯盟,lol,False,M,中山醫學大學,,"[{'id': '4e38a576-c9c1-4d1a-a3a3-0d7f63cef154', 'url': 'https://i.imgur.com/ma6Z0jf.png', 'normalizedUrl': 'https://imgur.com/ma6Z0jf', 'thumbnail': 'https://i.imgur.com/ma6Z0jfl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:31:19.477Z', 'updatedAt': '2021-09-15T05:31:19.477Z', 'width': 1291, 'height': 728}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,0,False,False,[],,1315,[],False,,,False,,,,,,,,
236978402,賣/送DIY及其他,1️⃣清楚打上「物品名稱」+「數量」‼️確定只要這些，加上「編輯完畢」（因為這樣我可以知道你只要這些🤣），（你沒有卡，而是一次打完的也幫我加上喔！），️這裡我就不提醒了！，2️⃣晚上7：00開始交易。,False,True,False,cbf56d6a-2fa9-4c63-b646-47b27abf1c02,,2021-09-15T05:19:02.975Z,2021-09-15T05:19:02.975Z,3,3,False,[],[],{'layout': 'classic'},動物森友會,animal_crossing,False,F,朝陽科技大學,,"[{'id': 'efb53071-cefb-4171-a738-f6a6325834fe', 'url': 'https://i.imgur.com/ztd5Hhsl.jpg', 'normalizedUrl': 'https://i.imgur.com/ztd5Hhsl.jpg', 'thumbnail': 'https://i.imgur.com/ztd5Hhsl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T05:19:02.975Z', 'updatedAt': '2021-09-15T05:19:02.975Z', 'width': 1170, 'height': 621}, {'id': 'efb53071-cefb-4171-a738-f6a6325834fe', 'url': 'https://i.imgur.com/ztd5Hhs.jpg', 'normalizedUrl': 'https://imgur.com/ztd5Hhs', 'thumbnail': 'https://i.imgur.com/ztd5Hhsl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:19:02.975Z', 'updatedAt': '2021-09-15T05:19:02.975Z', 'width': 1170, 'height': 621}, {'id': '6ec6c84c-d7c7-41b3-96ff-cc5d3b5176ae', 'url': 'https://i.imgur.com/SjreK9l.jpg', 'normalizedUrl': 'https://imgur.com/SjreK9l', 'thumbnail': 'https://i.imgur.com/SjreK9ll.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:19:02.975Z', 'updatedAt': '2021-09-15T05:19:02.975Z', 'width': 1170, 'height': 588}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}, {'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,,False,False,classic,False,3,True,False,"[{'url': 'https://i.imgur.com/ztd5Hhs.jpg'}, {'url': 'https://i.imgur.com/SjreK9l.jpg'}]",,1365,[],False,,,False,,,,,,,,
236978400,好李嘉在頻道怎麼不見了,之前還是大學生時期，有時候晚上冥想之前，會想看一下李嘉的頻道，雖然某一些集數不見得有共鳴，但她的想法跟概念，的確會引導我去思考一些生命的議題，或是嘗試去覺知、內觀自己，最近心血來潮重新搜尋，發現頻道不,False,True,False,b7db78c7-7b32-4da5-a565-907a892259d7,,2021-09-15T05:18:58.209Z,2021-09-15T05:18:58.209Z,0,1,False,['HIDE_THUMBNAIL'],"['頻道', 'Youtuber', 'youtuber板', 'youtuber', '心靈成長']",{'layout': 'classic'},YouTuber,youtuber,False,F,國立臺灣藝術大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,0,False,False,[],,1369,[],False,,,False,,,,,,,,
236978398,那個所以我問一下,發百萬簡訊的用意是什麼，看節目是說 很多人沒去過桃園也被發，明明人住宜蘭 不知道為什麼接受到有8/13-9月的足跡，還造成一波奇怪恐慌，一堆人跑去篩檢,False,True,False,fc7574ad-e1df-43d2-bb06-8825c718c065,,2021-09-15T05:18:33.135Z,2021-09-15T05:21:16.983Z,0,4,False,['HIDE_THUMBNAIL'],"['時事', '疫情', '台灣']",{'layout': 'classic'},時事,trending,False,M,國立雲林科技大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,0,False,False,[],,1394,[],False,,,False,,,,,,,,
236978393,傳獲WHO候選疫苗贊助 高端：正在了解狀況,（中央社記者張良知台北15日電）外傳台灣高端疫苗成為世界衛生組織（WHO）候選疫苗廠商名單後，將透過WHO贊助的疫苗試驗計畫，在哥倫比亞進行臨床試驗。高端今天表示，目前消息並非來自WHO正式對外公開新,False,False,False,8cb36269-9d1a-4044-962a-e45126b8dbda,,2021-09-15T05:17:40.792Z,2021-09-15T05:17:49.324Z,2,3,True,[],"['高端疫苗', 'WHO', '新冠肺炎']",{'layout': 'link'},COVID-19,2019_ncov,False,M,Evans,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,"{'label': {'bgColor': '#CCCCCC', 'text': '連結分享'}}",False,False,link,False,2,False,False,[],,1447,[],False,,,False,,evans66,,,https://www.ptt.cc/bbs/Gossiping/M.1631681480.A.60D.html,,,
236978391,#情報 蝦皮99購物戰報 最後面分享完199-20,欸你看你看，和你分享我的99戰報！！,False,True,False,817d71bb-ebdf-4326-b8aa-10df4fcdf03a,,2021-09-15T05:17:23.962Z,2021-09-15T05:17:23.962Z,6,2,False,[],[],{'layout': 'classic'},省錢,savemoney,False,F,亞洲大學,,"[{'id': '5dee00e4-2a4d-4d61-b0ee-52f12e26d9eb', 'url': 'https://i.imgur.com/52UGcNwl.jpg', 'normalizedUrl': 'https://i.imgur.com/52UGcNwl.jpg', 'thumbnail': 'https://i.imgur.com/52UGcNwl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T05:17:23.962Z', 'updatedAt': '2021-09-15T05:17:23.962Z', 'width': 828, 'height': 1792}, {'id': '5dee00e4-2a4d-4d61-b0ee-52f12e26d9eb', 'url': 'https://i.imgur.com/52UGcNw.jpg', 'normalizedUrl': 'https://imgur.com/52UGcNw', 'thumbnail': 'https://i.imgur.com/52UGcNwl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:17:23.962Z', 'updatedAt': '2021-09-15T05:17:23.962Z', 'width': 828, 'height': 1792}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,6,True,False,[{'url': 'https://i.imgur.com/52UGcNw.jpg'}],,1464,[],False,,,False,,,,['情報'],,,,
236978388,#iPhone iphone13 Pro天峰藍,看完了發表會 目前想選i13 pro但想請問大家這個顏色會很難搭殼嗎，（第一次決定買iphone 好開心🤣 希望大家都能買到）,False,False,False,42bfdc63-8601-4e87-b53c-53d831caa2cf,,2021-09-15T05:17:12.858Z,2021-09-15T05:17:51.253Z,5,2,True,[],['iphone'],{'layout': 'classic'},Apple,apple,False,F,夏天藍❤️,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,5,False,False,[],,1475,[],False,,,False,,snoooooopylover,False,['iPhone'],,,,
236978385,不小心讓女友懷孕⋯⋯,跟女友交往不久，目前處於熱戀期，由於小弟一時把持不住，在沒有做任何防護措施的情況下不小心讓女友懷孕了…真的很後悔，但是我們目前都還只是大學生，也不敢讓女友爸媽知道，我爸媽雖然知道了，但是他們非常生氣打,True,True,False,42851318-b9e2-4a75-8a05-9fe180becefe,,2021-09-15T05:17:01.869Z,2021-09-15T05:17:01.869Z,9,3,False,['HIDE_THUMBNAIL'],"['女友', '懷孕', '愛情', '情侶']",{'layout': 'classic'},感情,relationship,False,M,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}, {'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,,False,False,classic,False,9,False,False,[],,1486,[],False,,,False,,,,,,,,
236978384,Netflix 電信繳費,上個月（8/26），第一次自己買netflix（刷卡，之後想說把他改成跟電話費一起繳，但剛剛進去看帳單，還是只有我這個月的費用（499，請問要怎麼改，還是下個月會一次收兩個月,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-09-15T05:16:57.505Z,2021-09-15T05:16:57.505Z,0,2,False,[],"['netflix', '電信', '繳費']",{'layout': 'classic'},閒聊,talk,False,F,嘉南藥理大學,,"[{'id': '367871fc-6a4e-4dc8-bd43-cb79b96008dd', 'url': 'https://i.imgur.com/FLrj0F3l.jpg', 'normalizedUrl': 'https://i.imgur.com/FLrj0F3l.jpg', 'thumbnail': 'https://i.imgur.com/FLrj0F3l.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T05:16:57.505Z', 'updatedAt': '2021-09-15T05:16:57.505Z', 'width': 925, 'height': 2000}, {'id': '367871fc-6a4e-4dc8-bd43-cb79b96008dd', 'url': 'https://i.imgur.com/FLrj0F3.jpg', 'normalizedUrl': 'https://imgur.com/FLrj0F3', 'thumbnail': 'https://i.imgur.com/FLrj0F3l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:16:57.505Z', 'updatedAt': '2021-09-15T05:16:57.505Z', 'width': 925, 'height': 2000}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,0,True,False,[{'url': 'https://i.imgur.com/FLrj0F3.jpg'}],,1490,[],False,,,False,,,,,,,,
236978383,莫非這是求婚嗎！,終於來了嗎？（自作多情），———————————————————，不務正業的插畫家，主要畫男男日常生活，內容色情又沒營養，喜歡的話，歡迎追蹤我的社群,False,True,False,b5b2653a-6304-4564-9ea0-a4cec0be7aee,,2021-09-15T05:16:51.095Z,2021-09-15T05:20:28.880Z,0,2,True,['HIDE_THUMBNAIL'],"['彩虹', '同志', 'gay', 'BL', '插畫']",{'layout': 'link'},彩虹,rainbow,False,M,小資狼,,"[{'id': '6f01ab1f-250d-4e4c-91ed-231e1ad3486f', 'url': 'https://i.imgur.com/L2euVpd.png', 'normalizedUrl': 'https://imgur.com/L2euVpd', 'thumbnail': 'https://i.imgur.com/L2euVpdl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T05:16:51.095Z', 'updatedAt': '2021-09-15T05:20:28.880Z', 'width': 1080, 'height': 1350}, {'id': 'f45bed85-3ba9-44d5-b2d6-87e45e733bd3', 'url': 'https://i.imgur.com/CWZt1ux.jpg', 'normalizedUrl': 'https://imgur.com/CWZt1ux', 'thumbnail': 'https://i.imgur.com/CWZt1uxl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T05:16:51.095Z', 'updatedAt': '2021-09-15T05:20:28.880Z', 'width': 643, 'height': 412}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,"{'label': {'bgColor': '#CCCCCC', 'text': '連結分享'}}",False,False,link,False,0,True,False,[],,1496,[],False,https://megapx-assets.dcard.tw/images/ae22fc5a-921b-441d-8133-a8e53d895622/full.jpeg,,False,,officewolf,,,https://taplink.cc/office_wolf,,,
236978379,高端獲贊助非正式官方消息,By高端,False,True,False,fc7574ad-e1df-43d2-bb06-8825c718c065,,2021-09-15T05:16:30.033Z,2021-09-15T05:16:30.033Z,1,1,False,['HIDE_THUMBNAIL'],"['行為', '表態', '高端', '贊助', '官方']",{'layout': 'classic'},時事,trending,False,M,淡江大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,1,False,False,[],,1518,[],False,,,False,,,,,,,,
236978375,雇主電話約面試,前幾天接到期待已久的工作面試電話，因當下無法接聽電話，便告知對方目前不方便接聽，對方也說隔天某個時間點會在打過來一次，但已過了對方所述的時間仍沒音訊，想問問大家這樣是不是就沒有面試的機會了,True,True,False,6eeeafb2-9dac-4d81-ae4b-ffecf0ad4444,,2021-09-15T05:15:48.545Z,2021-09-15T05:15:48.545Z,1,1,False,[],[],{'layout': 'classic'},工作,job,False,F,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,1,False,False,[],,1559,[],False,,,False,,,,,,,,
236978373,原本要出門約會的我們,這件事 已事隔久遠了，但有時候想起來 還是會感到愧疚...，高中時我與初戀 談了一場轟轟烈烈愛情~，他追了我近三個月，原本他要放棄追求，但我媽希望他不要放棄，他聽了，於是我們就交往了！，但他經歷了一場,True,True,False,42851318-b9e2-4a75-8a05-9fe180becefe,,2021-09-15T05:15:23.826Z,2021-09-15T05:19:50.411Z,1,2,False,[],"['感情', '前男友']",{'layout': 'classic'},感情,relationship,False,F,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,1,False,False,[],,1584,[],False,,,False,,,False,,,,,
236978365,矯正喝水牙齒痛💦,我已經矯正牙齒197天了，這幾天突然喝水牙齒會痛，照鏡子也沒有看到蛀牙，刷牙漱口也是，今天是連吃東西咬合都會痛️，但是用溫水又還好不會痛，想問有矯正的各位，有沒有遇過這個問題🥺,True,True,False,75a726e6-d4e3-4902-a410-2430a39fffcb,,2021-09-15T05:14:54.911Z,2021-09-15T05:14:54.911Z,0,1,False,['HIDE_THUMBNAIL'],"['矯正', '喝水', '牙齒']",{'layout': 'classic'},心情,mood,False,F,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,0,False,False,[],,1613,[],False,,,False,,,,,,,,
236978364,#iPhone iPhone 13 蘋果官網分期購買攻略,大家都想好這次要買哪些蘋果產品了嗎？小弟寫了蘋果官網購機攻略，本篇只適用蘋果官網，其他經銷商、第三方賣場可以參考其他網購型信用卡，先附上最新價格，iPhone 13 mini，128G 22900 /,False,False,False,42bfdc63-8601-4e87-b53c-53d831caa2cf,,2021-09-15T05:14:50.895Z,2021-09-15T05:17:45.507Z,0,5,True,['HIDE_THUMBNAIL'],"['蘋果', '信用卡', 'iPhone', '官網']",{'layout': 'classic'},Apple,apple,False,M,研究信用卡的男紙,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,0,False,False,[],,1617,[],False,https://megapx-assets.dcard.tw/images/8129dce7-f9ed-4389-b45a-33ebdf50afb7/full.jpeg,,False,,juxie,False,['iPhone'],,,,
236978360,辦卡了,剛剛成功辦到人生第一張VISA卡，出來時我還來不及收起來，就遇到問卷魔人，我臉皮太薄，所以還是幫忙填了，但等我離開時我才意識的剛剛那個人的單字壓在我的卡上，我還填了真實姓名跟電話。熊熊想起老高之前影片,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-09-15T05:14:34.265Z,2021-09-15T05:14:34.265Z,2,2,True,[],['閒聊'],{'layout': 'classic'},閒聊,talk,False,F,小小雪怪,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,2,False,False,[],,1633,[],False,,,False,,ky4460,,,,,,
236978354,#徵租 合組 新北,小弟目前從事送貨，想找人合組地區新莊為主 三重 板橋 泰山（偏新莊方向）等地區都可以，本人有抽菸習慣（但是不在室內抽），也沒有酗酒，歡迎留言,False,False,False,6abae5c6-33c2-463d-9629-d4432662c9ab,,2021-09-15T05:14:09.816Z,2021-09-15T05:14:09.816Z,0,3,True,[],"['新北', '租屋', '室友', '合租']",{'layout': 'classic'},租屋,rent,False,M,金母湯,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,0,False,False,[],,1658,[],False,,,False,,a9998285,,['徵租'],,,,
236978353,招募你我的經典美食故事,募集一個經典的用餐故事，1.第一次分手的那間餐廳，2.看到帳單差點貴到脫褲子的餐廳，3.明明很普通但每年過節日都會去的那家餐廳，4.查詢GOOGLE評價卻還是踩雷的經驗，5.用餐體驗糟糕到想負評店家的,False,False,False,de977130-f3eb-467b-822e-b0e91124e9eb,,2021-09-15T05:14:06.361Z,2021-09-15T05:14:44.315Z,0,0,True,['HIDE_THUMBNAIL'],"['招募', '經典', '故事']",{'layout': 'classic'},美食,food,False,F,Chowchow🌞,,[],[],False,,False,False,classic,False,0,False,False,[],,1661,[],False,,,False,,ccbdopest,False,,,,,
236978338,請問這題是這樣嗎？,,False,True,False,19202aff-7a81-4da6-bc02-cc0ad07a13e7,236978230.0,2021-09-15T05:11:50.994Z,2021-09-15T05:11:50.994Z,0,1,False,[],"['微積分', '數學板']","{'layout': 'classic', 'crossPostId': 236978230}",數學,math,False,M,淡江大學,微積分 連鎖律,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,0,False,False,[],,1797,[],False,,,False,,,,,,,,
236978335,#問題 請問小安的這個包包是什麼牌子？,當時一看到就非常喜歡！，不好意思沒有包包完整的照片，只有這個影片，希望時尚的版友們能幫我解惑，謝謝,False,False,False,c573dca4-8afd-4c56-8c53-4402ead7bdad,,2021-09-15T05:11:42.943Z,2021-09-15T05:11:42.943Z,0,2,True,[],"['包包', '精品']",{'layout': 'classic'},精品,boutique,False,F,启巾可可,,"[{'id': 'c622c6f9-8a37-40c7-b325-0c9adbe48963', 'url': 'https://i.imgur.com/qj5Si2ol.jpg', 'normalizedUrl': 'https://i.imgur.com/qj5Si2ol.jpg', 'thumbnail': 'https://i.imgur.com/qj5Si2ol.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T05:11:42.943Z', 'updatedAt': '2021-09-15T05:11:42.943Z', 'width': 750, 'height': 1334}, {'id': 'c622c6f9-8a37-40c7-b325-0c9adbe48963', 'url': 'https://i.imgur.com/qj5Si2o.jpg', 'normalizedUrl': 'https://imgur.com/qj5Si2o', 'thumbnail': 'https://i.imgur.com/qj5Si2ol.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:11:42.943Z', 'updatedAt': '2021-09-15T05:11:42.943Z', 'width': 750, 'height': 1334}, {'id': '4d07ba06-d949-4eb1-a206-31516e04b776', 'url': 'https://i.imgur.com/g6Kw9bi.jpg', 'normalizedUrl': 'https://imgur.com/g6Kw9bi', 'thumbnail': 'https://i.imgur.com/g6Kw9bil.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:11:42.943Z', 'updatedAt': '2021-09-15T05:11:42.943Z', 'width': 750, 'height': 1334}, {'id': 'ac400aa7-bd27-419b-824e-65febea18b05', 'url': 'https://i.imgur.com/X8LJ1PQ.jpg', 'normalizedUrl': 'https://imgur.com/X8LJ1PQ', 'thumbnail': 'https://i.imgur.com/X8LJ1PQl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:11:42.943Z', 'updatedAt': '2021-09-15T05:11:42.943Z', 'width': 750, 'height': 1334}, {'id': '2861333a-dbe9-437b-acc3-15b335f4a1e5', 'url': 'https://i.imgur.com/Rsp94MB.jpg', 'normalizedUrl': 'https://imgur.com/Rsp94MB', 'thumbnail': 'https://i.imgur.com/Rsp94MBl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T05:11:42.943Z', 'updatedAt': '2021-09-15T05:11:42.943Z', 'width': 750, 'height': 1334}, {'id': 'e44fe0f2-d982-4c10-8b02-def7faf01730', 'url': 'https://www.dcard.tw/v2/vivid/videos/b3ee3f0e-49db-4828-a02d-976f9f7ad5bf?r=1.7777777777777777', 'normalizedUrl': '', 'thumbnail': 'https://vivid.dcard.tw/Public/b3ee3f0e-49db-4828-a02d-976f9f7ad5bf/thumbnail.jpg', 'type': 'video/vivid', 'tags': [], 'createdAt': '2021-09-15T05:11:42.943Z', 'updatedAt': '2021-09-15T05:11:42.943Z'}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,0,True,True,"[{'url': 'https://i.imgur.com/qj5Si2o.jpg'}, {'url': 'https://i.imgur.com/g6Kw9bi.jpg'}, {'url': 'https://i.imgur.com/X8LJ1PQ.jpg'}, {'url': 'https://i.imgur.com/Rsp94MB.jpg'}, {'url': 'https://vivid.dcard.tw/Public/b3ee3f0e-49db-4828-a02d-976f9f7ad5bf/thumbnail.jpg'}]",,1805,[],False,,,False,,devil6789,,['問題'],,,,
236978333,拜託，放過我,寫文案 靈感要靠自己，不能都交給我！，欸，不然到底要我怎樣妳才滿意，我只想交一個，個性 脾氣好的女生，就這樣也不行？拜託，放過我,False,False,False,02eb13c5-8b7f-4e16-ae36-46ee587ba500,,2021-09-15T05:11:19.420Z,2021-09-15T05:11:19.420Z,0,5,True,[],[],"{'layout': 'classic', 'isModerator': True}",個人看板,persona_lin.wang.9.15,False,M,😁,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,True,classic,False,0,False,False,[],,1828,[],False,https://megapx-assets.dcard.tw/images/0d33d4b3-9aa1-4811-b20a-ff54dcd14640/full.jpeg,,False,,lin.wang.9.15,,,,True,True,
